row_number,invoice_id,branch,customer_id,gender,age,customer_type,credit_score,has_creditcard,is_active_member,product_category,number_of_products,tax_amount,price,total_amount,ratings,customer_churn
8362,489-64-4354,C,15782941,Male,31,Normal,573,1,1,Fashion accessories,1,0.814,16.28,17.094,5.0,0
1473,421-95-9805,A,15729412,Male,38,Normal,682,1,1,Electronic accessories,1,1.448,28.96,30.408,6.2,0
5101,556-86-3144,C,15705298,Male,29,Member,697,0,0,Fashion accessories,1,3.7145,74.29,78.0045,5.0,0
6766,604-70-6476,A,15599792,Female,26,Member,545,1,1,Fashion accessories,5,4.485,17.94,94.185,6.8,0
8707,860-79-0874,C,15613141,Female,41,Member,717,1,1,Fashion accessories,10,49.65,99.3,1042.65,6.6,0
4930,192-98-7397,C,15764927,Male,92,Normal,753,0,1,Fashion accessories,1,0.639,12.78,13.419,9.5,0
6330,624-01-8356,B,15570931,Male,61,Normal,620,0,0,Home and lifestyle,10,24.505,49.01,514.605,4.2,1
2610,733-33-4967,C,15651585,Male,35,Normal,661,1,1,Electronic accessories,8,8.34,20.85,175.14,6.3,0
4,453-33-6436,A,15655590,Male,46,Normal,581,0,0,Home and lifestyle,8,37.248,93.12,782.208,6.8,0
2214,802-43-8934,A,15574213,Female,53,Normal,789,1,1,Home and lifestyle,1,0.914,18.28,19.194,8.3,1
4828,729-09-9681,A,15647402,Female,38,Member,628,1,1,Home and lifestyle,6,7.773,25.91,163.233,8.7,0
857,717-96-4189,C,15813140,Male,41,Normal,543,0,1,Electronic accessories,6,10.647,35.49,223.587,4.1,0
6978,862-59-8517,C,15694296,Male,35,Normal,631,1,0,Food and beverages,6,27.072,90.24,568.512,6.2,0
5886,442-48-3607,A,15743709,Male,30,Member,683,1,1,Food and beverages,2,2.348,23.48,49.308,7.9,0
625,450-42-3339,C,15712960,Male,37,Normal,613,0,1,Health and beauty,10,42.305,84.61,888.405,8.8,0
291,458-10-8612,C,15713144,Male,46,Normal,588,1,0,Health and beauty,7,22.428,64.08,470.988,7.6,0
2019,268-03-6164,B,15710689,Male,40,Normal,578,0,0,Health and beauty,1,4.8055,96.11,100.9155,7.8,1
669,651-61-0874,C,15677395,Female,39,Normal,633,0,0,Home and lifestyle,4,9.244,46.22,194.124,6.2,0
8922,574-57-9721,C,15809772,Male,48,Normal,667,1,0,Food and beverages,2,4.327,43.27,90.867,5.7,0
8265,409-49-6995,C,15666884,Female,41,Member,508,1,0,Food and beverages,6,14.181,47.27,297.801,8.8,0
9697,154-87-7367,C,15653762,Female,39,Normal,501,0,0,Home and lifestyle,8,26.104,65.26,548.184,6.3,0
1632,152-03-4217,B,15769246,Male,59,Normal,813,1,0,Home and lifestyle,9,5.076,11.28,106.596,4.3,1
5171,239-10-7476,A,15577515,Female,55,Normal,554,0,1,Home and lifestyle,6,23.385,77.95,491.085,8.0,1
7206,286-43-6208,C,15566689,Male,66,Normal,554,1,1,Food and beverages,9,39.51,87.8,829.71,9.2,0
2523,451-28-5717,C,15591130,Female,29,Member,507,0,1,Home and lifestyle,6,24.951,83.17,523.971,7.3,0
2216,797-88-0493,A,15656417,Female,39,Normal,582,1,0,Health and beauty,4,12.854,64.27,269.934,7.7,0
6969,549-23-9016,C,15766288,Female,36,Member,586,1,0,Food and beverages,2,1.487,14.87,31.227,8.9,1
6497,881-41-7302,C,15797692,Female,33,Normal,659,1,0,Fashion accessories,1,3.2495,64.99,68.2395,4.5,0
6214,845-51-0542,B,15607330,Male,42,Member,713,0,1,Food and beverages,9,20.9475,46.55,439.8975,6.4,0
7033,123-35-4896,C,15659694,Female,53,Normal,634,1,1,Sports and travel,9,20.997,46.66,440.937,5.3,1
7421,490-95-0021,B,15612418,Female,38,Member,744,0,0,Food and beverages,10,16.605,33.21,348.705,6.0,0
1108,115-99-4379,B,15641413,Female,49,Member,587,1,0,Fashion accessories,7,19.1555,54.73,402.2655,8.5,1
451,704-48-3927,A,15613854,Female,46,Member,622,1,1,Electronic accessories,10,44.335,88.67,931.035,7.3,1
6290,878-30-2331,C,15606855,Male,26,Member,730,1,1,Sports and travel,10,27.275,54.55,572.775,7.1,0
9967,130-98-8941,C,15569438,Male,36,Normal,607,0,0,Fashion accessories,7,22.491,64.26,472.311,5.7,0
136,105-31-1824,A,15611325,Male,24,Member,682,0,0,Sports and travel,7,24.332,69.52,510.972,8.5,0
1786,867-47-1948,C,15619529,Male,27,Normal,531,0,0,Home and lifestyle,10,7.9,15.8,165.9,7.8,0
3405,641-96-3695,C,15770309,Male,18,Member,656,0,1,Fashion accessories,6,13.038,43.46,273.798,8.5,0
2907,510-95-6347,B,15711015,Male,36,Member,743,1,1,Food and beverages,3,7.278,48.52,152.838,4.0,0
8305,249-42-3782,A,15611157,Female,32,Normal,709,1,0,Health and beauty,5,17.5025,70.01,367.5525,5.5,0
7493,853-23-2453,B,15748882,Male,29,Member,714,1,0,Health and beauty,4,15.148,75.74,318.108,7.6,0
6101,374-38-5555,B,15586914,Male,36,Normal,659,1,0,Fashion accessories,5,15.9275,63.71,334.4775,8.5,0
4505,365-64-0515,A,15780124,Male,74,Normal,841,0,1,Electronic accessories,5,11.7375,46.95,246.4875,7.1,0
5054,720-72-2436,A,15659651,Female,31,Normal,531,1,0,Food and beverages,4,13.304,66.52,279.384,6.9,1
5206,366-93-0948,A,15573926,Male,38,Member,735,0,0,Electronic accessories,1,3.3175,66.35,69.6675,9.7,0
4081,186-71-5196,A,15626983,Female,48,Member,605,1,1,Food and beverages,2,7.954,79.54,167.034,6.2,0
6919,832-51-6761,A,15760090,Male,28,Normal,640,1,1,Food and beverages,8,13.552,33.88,284.592,9.6,0
6803,468-88-0009,A,15627232,Male,44,Member,608,1,1,Home and lifestyle,4,13.188,65.94,276.948,6.0,1
5207,453-12-7053,C,15740411,Male,30,Normal,636,1,1,Fashion accessories,3,6.861,45.74,144.081,6.5,0
533,433-08-7822,C,15773723,Female,22,Normal,588,1,1,Health and beauty,7,27.6115,78.89,579.8415,7.5,1
4831,326-71-2155,C,15713596,Female,62,Normal,428,0,1,Sports and travel,4,14.79,73.95,310.59,6.1,0
4039,648-94-3045,C,15718064,Male,29,Normal,635,0,0,Health and beauty,10,29.475,58.95,618.975,8.1,0
4085,846-10-0341,A,15697042,Male,35,Normal,738,1,0,Fashion accessories,7,14.8995,42.57,312.8895,6.8,0
3205,458-61-0011,B,15673529,Male,36,Normal,645,1,0,Food and beverages,4,12.06,60.3,253.26,5.8,0
7111,209-61-0206,A,15686913,Male,38,Normal,757,1,0,Home and lifestyle,5,10.7275,42.91,225.2775,6.1,0
331,277-35-5865,C,15734246,Female,21,Member,746,0,1,Food and beverages,9,44.5365,98.97,935.2665,6.7,0
4958,211-30-9270,C,15810800,Female,32,Normal,673,1,1,Health and beauty,5,4.3525,17.41,91.4025,4.9,0
3034,866-05-7563,B,15777504,Female,30,Member,617,1,1,Electronic accessories,3,12.21,81.4,256.41,4.8,0
7685,502-05-1910,A,15591986,Male,46,Normal,621,0,0,Health and beauty,3,9.777,65.18,205.317,6.3,1
1598,593-95-4461,C,15672330,Female,31,Member,678,0,1,Home and lifestyle,1,3.743,74.86,78.603,6.9,0
9920,829-49-1914,C,15705448,Male,52,Member,647,1,1,Food and beverages,10,39.155,78.31,822.255,6.6,1
3598,346-84-3103,B,15619626,Male,24,Member,746,0,1,Electronic accessories,5,3.305,13.22,69.405,4.3,0
9039,235-06-8510,C,15585066,Female,43,Member,660,0,1,Home and lifestyle,3,12.858,85.72,270.018,5.1,1
8002,558-80-4082,C,15611318,Male,33,Normal,599,1,0,Electronic accessories,7,9.7475,27.85,204.6975,6.0,1
591,725-54-0677,C,15760924,Male,41,Member,575,0,0,Health and beauty,7,29.96,85.6,629.16,5.3,0
648,124-31-1458,A,15597033,Male,37,Member,708,1,1,Electronic accessories,3,11.9385,79.59,250.7085,6.6,0
9103,827-77-7633,A,15621653,Female,29,Normal,716,1,1,Sports and travel,9,44.1405,98.09,926.9505,9.3,0
8016,327-40-9673,B,15658360,Male,35,Member,762,0,0,Sports and travel,6,21.78,72.6,457.38,6.9,0
3772,719-89-8991,A,15612633,Male,43,Member,581,0,1,Sports and travel,5,22.8525,91.41,479.9025,7.1,0
9040,756-93-1854,C,15647800,Female,34,Member,850,1,0,Fashion accessories,2,8.335,83.35,175.035,9.5,0
5083,278-97-7759,A,15636589,Female,41,Member,794,1,1,Electronic accessories,1,3.124,62.48,65.604,4.7,0
7883,239-36-3640,B,15716926,Male,33,Normal,807,1,0,Electronic accessories,6,13.605,45.35,285.705,6.1,0
9363,150-89-8043,A,15579777,Male,41,Normal,850,1,0,Sports and travel,3,6.6975,44.65,140.6475,6.2,0
4211,857-67-9057,B,15780805,Female,35,Normal,585,1,0,Electronic accessories,10,11.475,22.95,240.975,8.2,1
8835,431-66-2305,B,15686219,Male,38,Normal,611,1,0,Electronic accessories,9,39.7125,88.25,833.9625,7.6,0
8700,593-08-5916,A,15753831,Male,32,Normal,642,1,1,Fashion accessories,1,0.775,15.5,16.275,7.4,0
1796,790-29-1172,B,15813504,Female,25,Normal,543,0,1,Food and beverages,3,8.601,57.34,180.621,7.9,0
2587,397-25-8725,A,15713426,Male,30,Member,637,1,0,Health and beauty,9,17.829,39.62,374.409,6.8,1
8356,122-61-9553,C,15684010,Female,74,Normal,640,1,1,Electronic accessories,9,23.094,51.32,484.974,5.6,0
2317,433-75-6987,B,15735388,Female,25,Member,717,1,0,Health and beauty,7,19.5895,55.97,411.3795,8.9,0
4186,449-16-6770,A,15774250,Male,42,Normal,532,1,0,Health and beauty,5,12.6975,50.79,266.6475,5.3,1
8828,102-06-2002,C,15640377,Female,36,Member,526,1,0,Sports and travel,5,6.3125,25.25,132.5625,6.1,0
7073,647-50-1224,A,15708916,Male,38,Normal,587,1,0,Fashion accessories,10,14.71,29.42,308.91,8.9,0
5235,848-95-6252,C,15807663,Male,43,Member,667,1,0,Home and lifestyle,1,4.3135,86.27,90.5835,7.0,1
8744,408-26-9866,C,15761670,Female,50,Normal,695,1,0,Sports and travel,7,25.893,73.98,543.753,4.1,1
8671,482-17-1179,A,15635502,Male,44,Member,443,1,0,Electronic accessories,3,1.791,11.94,37.611,8.1,0
4769,552-44-5977,B,15726484,Male,37,Member,633,1,1,Health and beauty,8,24.8,62.0,520.8,6.2,0
9973,421-95-9805,A,15731553,Male,23,Normal,730,1,0,Electronic accessories,1,1.448,28.96,30.408,6.2,0
7145,191-29-0321,B,15749540,Male,36,Member,585,1,0,Fashion accessories,10,9.885,19.77,207.585,5.0,0
2914,549-23-9016,C,15616270,Male,42,Member,620,0,1,Food and beverages,2,1.487,14.87,31.227,8.9,0
9872,422-29-8786,A,15717290,Male,41,Normal,688,0,1,Home and lifestyle,5,16.7725,67.09,352.2225,9.1,0
9894,311-13-6971,B,15568328,Female,22,Member,488,1,1,Sports and travel,10,15.995,31.99,335.895,9.9,0
2076,550-84-8664,A,15644753,Male,40,Normal,848,1,1,Sports and travel,5,21.4775,85.91,451.0275,8.6,0
4303,824-88-3614,C,15625592,Male,26,Normal,486,1,1,Health and beauty,8,13.724,34.31,288.204,5.7,0
5823,449-27-2918,B,15804235,Female,37,Member,698,1,1,Sports and travel,1,1.956,39.12,41.076,9.6,0
2150,593-65-1552,C,15572408,Male,39,Normal,714,1,0,Home and lifestyle,4,13.962,69.81,293.202,5.9,0
145,678-79-0726,C,15724876,Female,38,Member,560,1,1,Sports and travel,9,40.7835,90.63,856.4535,5.1,0
4964,207-73-1363,B,15578073,Male,22,Normal,686,0,0,Health and beauty,2,6.951,69.51,145.971,8.1,0
8160,617-15-4209,C,15717489,Male,23,Member,835,1,0,Health and beauty,2,1.537,15.37,32.277,7.2,1
9031,408-66-6712,C,15780770,Male,31,Member,445,1,1,Health and beauty,6,14.313,47.71,300.573,4.4,0
4776,130-67-4723,A,15668886,Female,38,Member,684,1,0,Food and beverages,6,14.55,48.5,305.55,9.4,0
8934,221-25-5073,A,15656062,Female,33,Normal,637,1,0,Food and beverages,4,14.932,74.66,313.572,8.5,0
7750,744-16-7898,B,15613197,Male,40,Normal,590,1,0,Home and lifestyle,10,48.685,97.37,1022.385,4.9,0
9829,717-96-4189,C,15775625,Male,47,Normal,596,1,0,Electronic accessories,6,10.647,35.49,223.587,4.1,0
9215,573-58-9734,B,15684181,Male,45,Normal,643,1,0,Fashion accessories,3,4.5555,30.37,95.6655,5.1,1
6061,458-41-1477,C,15680597,Male,38,Normal,784,1,1,Health and beauty,6,13.878,46.26,291.438,9.5,0
9476,559-98-9873,A,15661249,Male,53,Member,699,0,1,Fashion accessories,7,18.7775,53.65,394.3275,5.2,0
6410,347-72-6115,B,15643916,Male,46,Member,619,1,1,Sports and travel,7,31.759,90.74,666.939,6.2,1
3318,289-65-5721,B,15623277,Female,30,Normal,696,1,1,Fashion accessories,2,8.137,81.37,170.877,6.5,0
7465,509-10-0516,B,15802909,Female,56,Normal,706,1,1,Home and lifestyle,4,9.194,45.97,193.074,5.1,0
3062,162-65-8559,C,15628203,Female,38,Member,637,0,0,Food and beverages,1,3.449,68.98,72.429,4.8,0
1356,607-65-2441,C,15727251,Male,30,Member,642,0,0,Health and beauty,10,40.975,81.95,860.475,6.0,0
4515,528-14-9470,A,15807003,Male,32,Member,762,1,0,Health and beauty,1,4.565,91.3,95.865,9.2,0
5506,291-59-1384,B,15718769,Male,36,Normal,557,1,0,Electronic accessories,1,3.015,60.3,63.315,6.0,0
5251,525-88-7307,B,15765982,Male,41,Member,735,1,1,Sports and travel,1,3.791,75.82,79.611,5.8,1
4512,189-08-9157,C,15623063,Male,35,Normal,651,1,0,Fashion accessories,9,14.2785,31.73,299.8485,5.9,1
1731,685-64-1609,A,15698246,Female,24,Member,658,1,1,Fashion accessories,10,15.07,30.14,316.47,9.2,0
1759,227-50-3718,A,15617518,Male,36,Normal,675,1,1,Health and beauty,5,3.655,14.62,76.755,4.4,0
6651,851-98-3555,B,15658890,Male,46,Normal,603,1,1,Health and beauty,5,20.72,82.88,435.12,6.6,0
6647,716-39-1409,B,15804919,Female,65,Normal,670,1,1,Health and beauty,7,10.6225,30.35,223.0725,8.0,1
9861,548-48-3156,A,15569274,Male,49,Member,678,1,0,Food and beverages,2,8.334,83.34,175.014,7.6,1
4140,587-73-4862,A,15602844,Male,38,Member,717,0,0,Health and beauty,5,2.6725,10.69,56.1225,7.6,0
9394,759-98-4285,C,15621093,Male,31,Member,681,0,0,Health and beauty,7,30.0545,85.87,631.1445,8.0,0
5124,364-33-8584,B,15698619,Male,43,Member,593,1,1,Food and beverages,5,4.4075,17.63,92.5575,8.5,0
1,655-07-2265,A,15681196,Male,35,Normal,629,1,1,Electronic accessories,3,11.7465,78.31,246.6765,5.4,0
1865,253-12-6086,A,15667438,Female,38,Member,675,0,0,Sports and travel,7,34.44,98.4,723.24,8.7,1
544,301-81-8610,B,15739857,Female,40,Member,785,1,1,Fashion accessories,8,10.168,25.42,213.528,6.7,0
350,584-86-7256,C,15683618,Female,35,Member,774,1,1,Sports and travel,7,12.096,34.56,254.016,7.3,0
6907,420-11-4919,C,15705343,Female,32,Member,649,1,0,Food and beverages,5,17.8475,71.39,374.7975,5.5,0
9766,200-40-6154,B,15799042,Male,38,Member,611,1,1,Home and lifestyle,6,19.773,65.91,415.233,5.7,0
2524,266-20-6657,C,15758050,Male,37,Member,622,1,0,Food and beverages,7,19.264,55.04,404.544,5.2,0
3465,841-18-8232,B,15709487,Male,34,Normal,668,0,0,Food and beverages,1,3.56,71.2,74.76,9.2,0
458,787-15-1757,C,15763612,Male,41,Member,756,0,1,Health and beauty,4,8.814,44.07,185.094,8.4,0
3024,865-92-6136,A,15604348,Male,22,Normal,710,0,0,Food and beverages,3,7.9125,52.75,166.1625,9.3,0
7262,643-38-7867,A,15777436,Female,31,Normal,710,1,0,Home and lifestyle,1,4.897,97.94,102.837,6.9,0
9516,851-98-3555,B,15739931,Male,34,Normal,523,1,1,Health and beauty,5,20.72,82.88,435.12,6.6,0
7873,732-67-5346,A,15581252,Female,29,Normal,632,1,0,Food and beverages,5,3.4475,13.79,72.3975,7.8,0
6626,663-86-9076,C,15772148,Female,37,Member,639,0,1,Food and beverages,8,27.416,68.54,575.736,8.5,0
2535,120-06-4233,C,15804771,Male,51,Normal,614,1,1,Electronic accessories,6,9.183,30.61,192.843,9.3,0
132,573-58-9734,B,15664737,Female,38,Normal,779,1,1,Fashion accessories,3,4.5555,30.37,95.6655,5.1,0
3705,151-33-7434,B,15783030,Female,40,Normal,685,1,0,Food and beverages,1,3.3885,67.77,71.1585,6.5,1
1373,195-06-0432,A,15797919,Male,37,Member,773,1,0,Home and lifestyle,3,12.1515,81.01,255.1815,9.3,0
6201,187-83-5490,A,15739248,Male,52,Member,727,1,1,Electronic accessories,4,4.154,20.77,87.234,4.7,0
4857,187-83-5490,A,15814465,Male,24,Member,612,1,1,Electronic accessories,4,4.154,20.77,87.234,4.7,0
4713,118-62-1812,C,15764491,Male,35,Member,701,1,1,Home and lifestyle,4,15.676,78.38,329.196,7.9,0
5545,139-20-0155,B,15598884,Female,23,Member,650,1,1,Electronic accessories,10,20.15,40.3,423.15,7.0,0
1414,891-01-7034,B,15791191,Male,59,Normal,633,1,1,Electronic accessories,6,22.413,74.71,470.673,6.7,0
4114,276-54-0879,B,15786389,Female,41,Normal,635,1,1,Sports and travel,4,19.548,97.74,410.508,6.4,0
656,175-54-2529,A,15800811,Male,40,Member,702,0,1,Food and beverages,8,8.868,22.17,186.228,9.6,0
8138,284-34-9626,B,15636935,Female,29,Normal,797,1,1,Home and lifestyle,3,11.556,77.04,242.676,7.2,0
4099,687-47-8271,A,15587174,Male,29,Normal,726,1,1,Fashion accessories,10,49.49,98.98,1039.29,8.7,1
593,173-50-1108,B,15791102,Male,41,Member,549,1,1,Sports and travel,4,4.036,20.18,84.756,5.0,1
8709,151-33-7434,B,15698167,Female,24,Normal,677,0,0,Food and beverages,1,3.3885,67.77,71.1585,6.5,0
3124,366-43-6862,B,15596939,Male,36,Normal,659,1,0,Electronic accessories,4,10.578,52.89,222.138,6.7,0
3048,896-34-0956,A,15757521,Male,35,Normal,606,0,1,Fashion accessories,1,1.066,21.32,22.386,5.9,0
3888,718-57-9773,C,15709523,Female,30,Normal,525,1,1,Sports and travel,10,24.665,49.33,517.965,9.4,0
5736,300-71-4605,C,15724423,Female,38,Member,571,0,0,Electronic accessories,5,21.51,86.04,451.71,4.8,0
2185,148-82-2527,C,15725679,Female,47,Member,531,0,0,Home and lifestyle,10,6.06,12.12,127.26,8.4,1
2146,575-67-1508,A,15743714,Male,46,Normal,468,1,0,Electronic accessories,1,1.93,38.6,40.53,6.7,0
7048,211-05-0490,C,15616454,Female,34,Member,476,0,1,Electronic accessories,5,12.98,51.92,272.58,7.5,1
3106,102-77-2261,C,15674851,Male,38,Member,622,0,0,Health and beauty,7,22.8585,65.31,480.0285,4.2,0
9234,438-01-4015,B,15630580,Male,34,Member,751,1,1,Sports and travel,4,9.898,49.49,207.858,6.6,0
9097,583-72-1480,C,15644977,Female,31,Member,776,1,0,Electronic accessories,4,7.412,37.06,155.652,9.7,0
2770,379-17-6588,C,15761720,Male,41,Normal,422,1,0,Fashion accessories,10,29.805,59.61,625.905,5.3,0
5222,243-55-8457,A,15813451,Male,18,Normal,677,1,1,Food and beverages,10,37.22,74.44,781.62,5.1,0
5834,472-15-9636,A,15642912,Female,21,Normal,618,0,0,Home and lifestyle,8,20.372,50.93,427.812,9.2,0
1733,407-63-8975,A,15762615,Female,40,Normal,597,0,1,Food and beverages,6,22.164,73.88,465.444,4.4,0
266,616-24-2851,B,15597949,Female,47,Member,768,1,0,Fashion accessories,4,3.574,17.87,75.054,6.5,1
5145,692-27-8933,B,15642160,Male,38,Normal,850,1,0,Sports and travel,6,17.385,57.95,365.085,5.2,0
8268,360-39-5055,C,15666856,Male,49,Member,774,1,1,Sports and travel,5,12.2275,48.91,256.7775,6.6,0
3938,595-11-5460,A,15813718,Male,45,Normal,651,0,0,Health and beauty,2,9.658,96.58,202.818,5.1,0
762,526-86-8552,C,15775131,Male,32,Member,580,0,1,Home and lifestyle,10,10.91,21.82,229.11,7.1,0
7221,286-62-6248,B,15768945,Male,27,Normal,627,1,1,Fashion accessories,4,7.842,39.21,164.682,9.0,0
8440,315-22-5665,C,15697997,Male,33,Normal,602,0,1,Home and lifestyle,10,36.78,73.56,772.38,8.0,1
3258,692-27-8933,B,15724076,Female,57,Normal,815,0,0,Sports and travel,6,17.385,57.95,365.085,5.2,1
4339,777-82-7220,B,15777614,Female,44,Member,545,1,1,Home and lifestyle,8,12.048,30.12,253.008,7.7,0
4363,109-86-4363,B,15799357,Male,35,Member,727,0,0,Sports and travel,7,21.028,60.08,441.588,4.5,0
317,504-35-8843,A,15645517,Male,22,Normal,850,1,1,Sports and travel,1,2.1235,42.47,44.5935,5.7,0
8070,635-28-5728,A,15721730,Female,44,Normal,601,1,0,Health and beauty,3,8.4,56.0,176.4,4.8,0
1852,539-21-7227,B,15673372,Female,58,Normal,635,1,1,Sports and travel,5,12.885,51.54,270.585,4.2,1
2485,449-16-6770,A,15603741,Male,40,Normal,719,1,1,Health and beauty,5,12.6975,50.79,266.6475,5.3,0
9874,788-07-8452,C,15692110,Female,33,Member,758,1,0,Home and lifestyle,7,8.484,24.24,178.164,9.4,0
9575,477-24-6490,B,15680901,Female,34,Normal,652,1,1,Health and beauty,6,29.913,99.71,628.173,7.9,0
1079,393-65-2792,C,15656937,Male,26,Normal,468,1,0,Food and beverages,10,44.74,89.48,939.54,9.6,0
8359,765-26-6951,A,15782404,Female,34,Normal,487,0,0,Sports and travel,6,21.783,72.61,457.443,6.9,0
7334,645-78-8093,A,15586680,Male,27,Normal,462,1,0,Sports and travel,2,9.314,93.14,195.594,4.1,0
1072,358-88-9262,C,15797686,Male,38,Member,558,1,1,Food and beverages,6,26.244,87.48,551.124,5.1,0
104,732-67-5346,A,15578045,Female,49,Normal,538,0,0,Food and beverages,5,3.4475,13.79,72.3975,7.8,1
5749,220-68-6701,A,15814236,Female,38,Normal,537,1,1,Home and lifestyle,4,15.494,77.47,325.374,4.2,0
1419,608-27-6295,B,15653572,Male,43,Member,673,0,1,Electronic accessories,6,15.867,52.89,333.207,9.8,1
1659,600-38-9738,C,15745417,Male,58,Member,707,0,1,Sports and travel,5,17.98,71.92,377.58,4.3,0
5285,493-65-6248,C,15601012,Female,60,Member,802,1,0,Sports and travel,10,18.49,36.98,388.29,7.0,1
1150,418-05-0656,B,15621815,Female,40,Normal,803,1,0,Fashion accessories,7,8.946,25.56,187.866,7.1,0
7151,362-58-8315,C,15674206,Female,22,Normal,716,1,1,Fashion accessories,5,19.13,76.52,401.73,9.9,0
1569,362-58-8315,C,15649160,Female,38,Normal,554,1,1,Fashion accessories,5,19.13,76.52,401.73,9.9,0
1088,149-71-6266,B,15706552,Male,36,Member,533,0,1,Sports and travel,9,35.1315,78.07,737.7615,4.5,0
6086,751-69-0068,C,15605072,Female,43,Normal,638,1,1,Sports and travel,9,44.658,99.24,937.818,9.0,1
8675,301-11-9629,A,15731412,Female,37,Normal,693,1,1,Sports and travel,7,6.685,19.1,140.385,9.7,0
8342,505-02-0892,B,15709252,Female,28,Member,616,0,1,Health and beauty,8,17.028,42.57,357.588,5.6,1
7812,426-39-2418,C,15747647,Female,27,Normal,589,1,0,Electronic accessories,7,21.4935,61.41,451.3635,9.8,0
6085,407-63-8975,A,15678210,Male,38,Normal,684,1,1,Food and beverages,6,22.164,73.88,465.444,4.4,0
8774,892-05-6689,A,15629475,Male,41,Normal,656,1,0,Home and lifestyle,5,7.08,28.32,148.68,6.2,0
8758,347-34-2234,B,15724443,Female,29,Member,703,0,1,Sports and travel,9,24.7815,55.07,520.4115,10.0,0
1693,225-32-0908,C,15777896,Female,33,Normal,850,0,1,Sports and travel,10,22.43,44.86,471.03,8.2,0
4735,201-63-8275,C,15592123,Male,30,Member,768,1,1,Sports and travel,7,23.7965,67.99,499.7265,5.7,0
3388,154-87-7367,C,15763055,Male,31,Normal,572,0,1,Home and lifestyle,8,26.104,65.26,548.184,6.3,0
3647,859-71-0933,C,15665374,Female,31,Member,610,0,0,Sports and travel,2,1.549,15.49,32.529,6.3,0
1684,345-68-9016,C,15776850,Female,43,Member,749,1,1,Sports and travel,8,12.668,31.67,266.028,5.6,0
9,166-19-2553,A,15707189,Female,36,Member,667,1,1,Sports and travel,6,26.718,89.06,561.078,9.9,0
6063,504-35-8843,A,15752912,Female,30,Normal,661,1,0,Sports and travel,1,2.1235,42.47,44.5935,5.7,0
6517,760-54-1821,B,15743478,Male,39,Normal,659,1,1,Home and lifestyle,9,6.1155,13.59,128.4255,5.8,0
4124,151-33-7434,B,15642937,Female,46,Normal,550,1,0,Food and beverages,1,3.3885,67.77,71.1585,6.5,0
8730,541-08-3113,C,15695585,Male,34,Normal,788,0,1,Food and beverages,8,26.388,65.97,554.148,8.4,0
6046,308-81-0538,A,15723411,Female,36,Normal,607,1,1,Fashion accessories,4,14.61,73.05,306.81,4.9,0
568,394-43-4238,B,15762803,Male,31,Member,509,1,0,Home and lifestyle,5,4.4425,17.77,93.2925,5.4,0
9162,394-41-0748,C,15748936,Female,45,Member,709,0,1,Fashion accessories,9,24.3315,54.07,510.9615,9.5,0
1804,633-44-8566,A,15730759,Female,27,Member,561,1,0,Food and beverages,7,17.283,49.38,362.943,7.3,1
8502,201-86-2184,B,15798200,Male,35,Member,707,1,1,Electronic accessories,7,9.191,26.26,193.011,9.9,0
4901,237-44-6163,A,15695846,Female,34,Normal,684,1,1,Electronic accessories,8,4.224,10.56,88.704,7.6,0
1600,862-29-5914,C,15630244,Male,40,Normal,457,1,0,Sports and travel,1,1.119,22.38,23.499,8.6,0
7932,526-86-8552,C,15768471,Female,54,Member,554,1,0,Home and lifestyle,10,10.91,21.82,229.11,7.1,1
9548,554-53-8700,C,15701439,Female,50,Member,698,1,0,Home and lifestyle,2,5.611,56.11,117.831,6.3,1
2824,845-94-6841,C,15634628,Female,33,Member,579,0,0,Food and beverages,9,32.796,72.88,688.716,4.0,0
5468,277-63-2961,B,15584785,Male,37,Member,660,1,0,Sports and travel,1,3.6985,73.97,77.6685,5.4,0
3530,836-82-5858,B,15792305,Male,46,Member,762,0,1,Health and beauty,9,31.2165,69.37,655.5465,4.0,1
8684,743-04-1105,B,15690007,Female,58,Member,434,1,0,Health and beauty,9,43.749,97.22,918.729,6.0,1
1156,652-43-6591,A,15804009,Male,36,Normal,806,1,1,Fashion accessories,8,38.916,97.29,817.236,6.2,0
6548,305-18-3552,B,15621195,Male,41,Member,619,1,0,Home and lifestyle,10,30.19,60.38,633.99,6.0,0
9089,316-68-6352,A,15801265,Female,45,Member,689,1,0,Food and beverages,2,3.636,36.36,76.356,7.1,1
7621,137-74-8729,C,15589869,Male,49,Normal,437,0,1,Fashion accessories,8,4.876,12.19,102.396,6.8,0
8297,115-38-7388,C,15618647,Male,29,Member,744,1,1,Fashion accessories,8,4.072,10.18,85.512,9.5,0
4541,848-07-1692,B,15801924,Female,27,Normal,754,0,0,Health and beauty,2,5.722,57.22,120.162,8.3,0
9135,226-31-3081,C,15662854,Male,48,Normal,681,0,0,Electronic accessories,5,3.82,15.28,80.22,9.6,0
6483,174-75-0888,B,15694518,Female,36,Normal,624,1,0,Electronic accessories,9,9.711,21.58,203.931,7.3,0
5827,257-73-1380,C,15646615,Male,28,Member,576,0,1,Sports and travel,4,16.586,82.93,348.306,9.6,0
1191,803-83-5989,C,15773469,Female,27,Normal,687,0,0,Home and lifestyle,6,16.719,55.73,351.099,7.0,0
7445,373-09-4567,C,15603135,Female,59,Normal,634,0,0,Food and beverages,10,38.78,77.56,814.38,6.9,1
